name,workout_id,exercise,sets,reps,weight,upper_lower,push_pull,exercise_movement
Abelev,workout_34,banded walks,3,30,1,core,core,core
Abelev,workout_34,arm raise planks,3,30,1,core,core,core
Abelev,workout_34,sl sit to stands,3,10,1,lower,pushes,lower_body_pushes
Abelev,workout_34,alternating reverse lunge,3,12,1,lower,pushes,lower_body_pushes
Abelev,workout_34,burpees,3,30,1,cardio,cardio,cardio
Abelev,workout_35,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_35,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_35,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_35,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_35,squat jumps ,3,10,1,plyos,plyos,plyos
Abelev,workout_35,sl rdl,3,6,1,lower,pulls,lower_body_pulls
Abelev,workout_35,sl sit to stands,3,10,1,lower,pushes,lower_body_pushes
Abelev,workout_35,alternating forward lunge,3,12,1,lower,pushes,lower_body_pushes
Abelev,workout_35,burpees,3,15,1,cardio,cardio,cardio
Abelev,workout_36,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_36,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_36,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_36,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_36,squat jumps ,3,10,1,plyos,plyos,plyos
Abelev,workout_36,clam shells,3,6,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_36,banded walks,3,30,1,core,core,core
Abelev,workout_36,side planks,3,30,1,core,core,core
Abelev,workout_36,arm raise planks,3,30,1,core,core,core
Abelev,workout_36,sl sit to stands,3,10,1,lower,pushes,lower_body_pushes
Abelev,workout_36,alternating reverse lunge,3,12,1,lower,pushes,lower_body_pushes
Abelev,workout_37,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_37,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_37,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_37,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_37,squat jumps ,3,10,1,plyos,plyos,plyos
Abelev,workout_37,sl rdl,3,6,1,lower,pulls,lower_body_pulls
Abelev,workout_37,side planks,3,30,1,core,core,core
Abelev,workout_37,plank to pushup,3,30,1,core,core,core
Abelev,workout_37,alternating forward lunge,3,10,1,lower,pushes,lower_body_pushes
Abelev,workout_37,burpees,3,30,1,cardio,cardio,cardio
Abelev,workout_38,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_38,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_38,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_38,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_38,squat jumps ,3,10,1,plyos,plyos,plyos
Abelev,workout_38,reverse lunge-->step up,3,10,1,lower,pushes,lower_body_pushes
Abelev,workout_38,side planks,3,30,1,core,core,core
Abelev,workout_38,plank to pushup,3,30,1,core,core,core
Abelev,workout_38,pushups (knees),3,10,1,upper,pushes,upper_body_pushes
Abelev,workout_38,burpees,3,30,1,cardio,cardio,cardio
Abelev,workout_39,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_39,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_39,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_39,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_39,squat jumps ,3,10,1,plyos,plyos,plyos
Abelev,workout_39,dead bugs,3,10,1,core,core,core
Abelev,workout_39,prone oh press,3,10,1,upper,pushes,upper_body_pushes
Abelev,workout_39,pushups (knees),3,10,1,upper,pushes,upper_body_pushes
Abelev,workout_39,burpees,3,30,1,cardio,cardio,cardio
Abelev,workout_4,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_4,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_4,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_4,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_4,sit to stand squat thrusters,3,10,9,lower,pushes,lower_body_pushes
Abelev,workout_4,alternating reverse lunges/2-point sa db row,3,10,12,lower,pushes,lower_body_pushes
Abelev,workout_4,banded walks,3,60,1,core,core,core
Abelev,workout_40,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_40,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_40,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_40,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_40,squat jumps ,3,10,1,plyos,plyos,plyos
Abelev,workout_40,reverse lunge-->step ups,3,10,1,lower,pushes,lower_body_pushes
Abelev,workout_40,banded walks,3,30,1,core,core,core
Abelev,workout_40,side planks,3,30,1,core,core,core
Abelev,workout_40,plank to pushup,3,30,1,core,core,core
Abelev,workout_40,burpees,3,30,1,cardio,cardio,cardio
Abelev,workout_41,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_41,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_41,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_41,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_41,squat jumps ,3,10,1,plyos,plyos,plyos
Abelev,workout_41,dead bugs,3,10,1,core,core,core
Abelev,workout_41,prone oh press,3,10,1,upper,pushes,upper_body_pushes
Abelev,workout_41,pushups (knees),3,10,1,upper,pushes,upper_body_pushes
Abelev,workout_41,oh alternating forward lunge,3,12,1,lower,pushes,lower_body_pushes
Abelev,workout_41,burpees,3,30,1,cardio,cardio,cardio
Abelev,workout_42,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_42,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_42,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_42,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_42,squat jumps ,3,10,1,plyos,plyos,plyos
Abelev,workout_42,reverse lunge-->high knee,3,10,1,lower,pushes,lower_body_pushes
Abelev,workout_42,side planks,3,30,1,core,core,core
Abelev,workout_42,plank to pushup,3,30,1,core,core,core
Abelev,workout_42,burpees,3,30,1,cardio,cardio,cardio
Abelev,workout_43,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_43,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_43,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_43,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_43,squat jumps ,3,10,1,plyos,plyos,plyos
Abelev,workout_43,dead bugs,3,10,1,core,core,core
Abelev,workout_43,prone oh press,3,10,1,upper,pushes,upper_body_pushes
Abelev,workout_43,pushups (knees),3,10,1,upper,pushes,upper_body_pushes
Abelev,workout_43,oh static lunge,3,12,1,lower,pushes,lower_body_pushes
Abelev,workout_43,burpees,3,30,1,cardio,cardio,cardio
Abelev,workout_44,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_44,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_44,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_44,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_44,squat jumps ,3,10,1,plyos,plyos,plyos
Abelev,workout_44,reverse lunge-->high knee,3,10,1,lower,pushes,lower_body_pushes
Abelev,workout_44,side planks,3,30,1,core,core,core
Abelev,workout_44,dead bugs,3,30,1,core,core,core
Abelev,workout_44,plank to pushup,3,30,1,core,core,core
Abelev,workout_44,pushups (knees),3,10,1,upper,pushes,upper_body_pushes
Abelev,workout_44,burpees,3,30,1,cardio,cardio,cardio
Abelev,workout_45,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_45,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_45,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_45,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_45,squat jumps ,3,10,1,plyos,plyos,plyos
Abelev,workout_45,sl rdl,3,6,1,lower,pulls,lower_body_pulls
Abelev,workout_45,dead bugs,3,10,1,core,core,core
Abelev,workout_45,prone oh press,3,10,1,upper,pushes,upper_body_pushes
Abelev,workout_45,pushups (knees),3,10,1,upper,pushes,upper_body_pushes
Abelev,workout_45,oh alternating forward lunge,3,12,1,lower,pushes,lower_body_pushes
Abelev,workout_45,burpees,3,30,1,cardio,cardio,cardio
Abelev,workout_46,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_46,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_46,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_46,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_46,no flip split squat jumps,3,10,1,lower,pushes,lower_body_pushes
Abelev,workout_46,side plank w/high knee,3,10,1,core,core,core
Abelev,workout_46,prone snow angels,3,30,1,upper,pulls,upper_body_pulls
Abelev,workout_46,plank to pushup,3,30,1,core,core,core
Abelev,workout_46,burpees (chest to ground),3,10,1,cardio,cardio,cardio
Abelev,workout_47,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_47,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_47,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_47,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_47,split squat jumps,3,10,1,lower,pushes,lower_body_pushes
Abelev,workout_47,sl rdl,3,6,1,lower,pulls,lower_body_pulls
Abelev,workout_47,dead bugs,3,10,1,core,core,core
Abelev,workout_47,side plank + press,3,10,1,core,core,core
Abelev,workout_47,pushups (knees),3,10,1,upper,pushes,upper_body_pushes
Abelev,workout_47,rfe lunges,3,12,1,lower,pushes,lower_body_pushes
Abelev,workout_47,burpees (chest to ground),3,30,1,cardio,cardio,cardio
Abelev,workout_48,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_48,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_48,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_48,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_48,no flip split squat jumps,3,10,1,lower,pushes,lower_body_pushes
Abelev,workout_48,side plank w/high knee,3,10,1,core,core,core
Abelev,workout_48,prone snow angels,3,30,1,upper,pulls,upper_body_pulls
Abelev,workout_48,plank to pushup,3,30,1,core,core,core
Abelev,workout_48,burpees (chest to ground),3,10,1,cardio,cardio,cardio
Abelev,workout_49,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_49,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_49,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_49,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_49,split squat jumps,3,10,1,lower,pushes,lower_body_pushes
Abelev,workout_49,dead bugs,3,10,1,core,core,core
Abelev,workout_49,side plank + high knee,3,10,1,core,core,core
Abelev,workout_49,rfe lunges,3,12,1,lower,pushes,lower_body_pushes
Abelev,workout_49,burpees (chest to ground),3,30,1,cardio,cardio,cardio
Abelev,workout_5,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_5,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_5,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_5,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_5,sl sit to stands,3,10,1,lower,pushes,lower_body_pushes
Abelev,workout_5,curl to oh press,3,10,12,upper,pushes,upper_body_pushes
Abelev,workout_5,goblet db reverse lunge,3,10,9,lower,pushes,lower_body_pushes
Abelev,workout_5,2-point sa db row,3,10,15,upper,pulls,upper_body_pulls
Abelev,workout_5,banded walks,3,60,1,core,core,core
Abelev,workout_50,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_50,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_50,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_50,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_50,no flip split squat jumps,3,10,1,lower,pushes,lower_body_pushes
Abelev,workout_50,side plank w/high knee,3,10,1,core,core,core
Abelev,workout_50,prone snow angels,3,30,1,upper,pulls,upper_body_pulls
Abelev,workout_50,plank to pushup,3,30,1,core,core,core
Abelev,workout_50,burpees (chest to ground),3,10,1,cardio,cardio,cardio
Abelev,workout_51,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_51,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_51,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_51,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_51,split squat jumps,3,10,1,lower,pushes,lower_body_pushes
Abelev,workout_51,sl rdl,3,6,1,lower,pulls,lower_body_pulls
Abelev,workout_51,dead bugs,3,10,1,core,core,core
Abelev,workout_51,side plank + high knee,3,10,1,core,core,core
Abelev,workout_51,pushups (knees),3,10,1,upper,pushes,upper_body_pushes
Abelev,workout_51,rfe lunges,3,12,1,lower,pushes,lower_body_pushes
Abelev,workout_51,burpees (chest to ground),3,30,1,cardio,cardio,cardio
Abelev,workout_52,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_52,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_52,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_52,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_52,no flip split squat jumps,3,10,1,lower,pushes,lower_body_pushes
Abelev,workout_52,side plank w/high knee,3,10,1,core,core,core
Abelev,workout_52,prone snow angels,3,30,1,upper,pulls,upper_body_pulls
Abelev,workout_52,plank to pushup,3,30,1,core,core,core
Abelev,workout_52,burpees (chest to ground),3,10,1,cardio,cardio,cardio
Abelev,workout_53,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_53,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_53,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_53,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_53,split squat jumps,3,10,1,lower,pushes,lower_body_pushes
Abelev,workout_53,sl rdl,3,6,1,lower,pulls,lower_body_pulls
Abelev,workout_53,dead bugs,3,10,1,core,core,core
Abelev,workout_53,side plank + high knee,3,10,1,core,core,core
Abelev,workout_53,pushups (knees),3,10,1,upper,pushes,upper_body_pushes
Abelev,workout_53,rfe lunges,3,12,1,lower,pushes,lower_body_pushes
Abelev,workout_53,burpees (chest to ground),3,30,1,cardio,cardio,cardio
Abelev,workout_54,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_54,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_54,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_54,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_54,2 leg jump sl land,3,10,1,plyos,plyos,plyos
Abelev,workout_54,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Abelev,workout_54,side plank w/high knee,3,30,1,core,core,core
Abelev,workout_54,prone snow angels,3,30,1,upper,pulls,upper_body_pulls
Abelev,workout_54,pushups (feet),3,10,1,upper,pushes,upper_body_pushes
Abelev,workout_54,thai crunch holds,3,30,1,core,core,core
Abelev,workout_54,burpees (chest to ground),3,10,1,cardio,cardio,cardio
Abelev,workout_55,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_55,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_55,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_55,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_55,repeat squat jumps,3,10,1,plyos,plyos,plyos
Abelev,workout_55,split squat jumps,3,10,1,lower,pushes,lower_body_pushes
Abelev,workout_55,plank circuit,3,10,1,core,core,core
Abelev,workout_55,burpees (chest to ground),3,10,1,cardio,cardio,cardio
Abelev,workout_56,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_56,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_56,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_56,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_56,2 leg jump sl land,3,10,1,plyos,plyos,plyos
Abelev,workout_56,side plank w/high knee,3,30,1,core,core,core
Abelev,workout_56,prone snow angels,3,30,1,upper,pulls,upper_body_pulls
Abelev,workout_56,pushups (feet),3,10,1,upper,pushes,upper_body_pushes
Abelev,workout_56,thai crunch holds,3,30,1,core,core,core
Abelev,workout_56,burpees (chest to ground),3,10,1,cardio,cardio,cardio
Abelev,workout_57,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_57,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_57,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_57,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_57,repeat squat jumps,3,10,1,plyos,plyos,plyos
Abelev,workout_57,split squat jumps,3,10,1,lower,pushes,lower_body_pushes
Abelev,workout_57,dead bugs,3,10,1,core,core,core
Abelev,workout_57,plank circuit,3,10,1,core,core,core
Abelev,workout_57,pushups (feet),3,10,1,upper,pushes,upper_body_pushes
Abelev,workout_57,burpees (chest to ground),3,12,1,cardio,cardio,cardio
Abelev,workout_58,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_58,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_58,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_58,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_58,side plank w/high knee,3,30,1,core,core,core
Abelev,workout_58,pushups (feet),3,10,1,upper,pushes,upper_body_pushes
Abelev,workout_58,thai crunch holds,3,30,1,core,core,core
Abelev,workout_58,burpees (chest to ground),3,10,1,cardio,cardio,cardio
Abelev,workout_59,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_59,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_59,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_59,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_59,repeat squat jumps,3,10,1,plyos,plyos,plyos
Abelev,workout_59,split squat jumps,3,10,1,lower,pushes,lower_body_pushes
Abelev,workout_59,dead bugs,3,10,1,core,core,core
Abelev,workout_59,plank circuit,3,10,1,core,core,core
Abelev,workout_59,burpees (chest to ground),3,12,1,cardio,cardio,cardio
Abelev,workout_6,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_6,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_6,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_6,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_6,curl to oh press,3,12,12,upper,pushes,upper_body_pushes
Abelev,workout_6,goblet db reverse lunge,3,10,9,lower,pushes,lower_body_pushes
Abelev,workout_6,2-point sa db row,3,10,15,upper,pulls,upper_body_pulls
Abelev,workout_6,banded walks,3,60,1,core,core,core
Abelev,workout_6,burpees,3,10,1,cardio,cardio,cardio
Abelev,workout_60,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_60,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_60,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_60,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_60,2 leg jump sl land,3,10,1,plyos,plyos,plyos
Abelev,workout_60,side plank w/high knee,3,30,1,core,core,core
Abelev,workout_60,prone snow angels,3,30,1,upper,pulls,upper_body_pulls
Abelev,workout_60,pushups (feet),3,10,1,upper,pushes,upper_body_pushes
Abelev,workout_60,thai crunch holds,3,30,1,core,core,core
Abelev,workout_60,burpees (chest to ground),3,10,1,cardio,cardio,cardio
Abelev,workout_61,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_61,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_61,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_61,mountain climbers,3,30,1,cardio,cardio,cardio
Abelev,workout_61,repeat squat jumps,3,10,1,plyos,plyos,plyos
Abelev,workout_61,split squat jumps,3,10,1,lower,pushes,lower_body_pushes
Abelev,workout_61,dead bugs,3,10,1,core,core,core
Abelev,workout_61,plank circuit,3,10,1,core,core,core
Abelev,workout_61,pushups (feet),3,10,1,upper,pushes,upper_body_pushes
Abelev,workout_61,russian twists,3,30,1,core,core,core
Abelev,workout_61,burpees (chest to ground),3,12,1,cardio,cardio,cardio
Abelev,workout_7,j-jacks,1,50,1,warm_up_down,warm_up_down,warm_up_down
Abelev,workout_7,foam roll,1,1,1,warm_up_down,warm_up_down,warm_up_down
